"","开盘","最高","最低","收盘","成交量","收益率","累计收益率","交易日","当日涨跌","上周平均收益率"
"166",130.247429313306,130.652515075215,127.525114317231,128.661652791403,14198502.2897486,-0.00910447182076009,0.335839592807735,166,0,0.000613334484561061
"167",129.05582193099,132.475378642362,128.159042594215,131.523461570273,12212499.9293969,0.00927183921818677,0.345111432025922,167,1,0.00299101731531138
"168",131.644719724198,132.883419246552,130.940490694128,132.29853903459,16332082.67033,0.00685240288585464,0.351963834911777,168,1,0.00255457183476008
"169",133.934046390122,134.719039876848,130.61603181765,131.536156056288,21886533.2613142,0.0150794735131256,0.367043308424902,169,1,0.00548759511897296
"170",131.61038841019,133.113644711995,130.157962268269,131.657459978258,14787962.4620792,0.00319761131161371,0.370240919736516,170,1,0.00505937102160413
"171",132.154844707155,137.682746888504,131.659034797303,136.09359379949,17193252.7807801,0.00967251647588007,0.379913436212396,171,1,0.00881476868093216
"172",135.858094945626,137.187863865148,134.53171736398,136.179887313434,18411863.158153,0.00382485343604797,0.383738289648444,172,1,0.0077253715245044
"173",137.492119705729,139.823024143483,135.871113071041,136.601855667843,19805280.8921919,-0.00309988052192693,0.380638409126517,173,0,0.00573491484294808
"174",136.985448031758,138.173801566699,133.215468152981,134.973557207895,17725714.3743448,0.00355512867001603,0.384193537796533,174,1,0.00343004587432617
"175",136.222284272046,137.941820454335,135.557407752243,137.772296969404,17290834.985823,0.0136035054794215,0.397797043275954,175,1,0.00551122470788772
"176",137.708490217851,139.290720834622,134.29233667293,134.991611427905,13399429.8529443,-0.0126279512746589,0.385169092001296,176,0,0.00105113115777993
"177",140.274041924921,141.158460177434,136.38355742914,137.957847247787,13814213.7844681,0.0043280927243653,0.389497184725661,177,1,0.0011517790154434
"178",137.953234512502,139.937542987386,136.649985199734,138.863002322541,14618139.3457734,0.00401280085201669,0.393509985577677,178,1,0.00257431529023212
"179",139.115075543464,143.189452449429,137.630108152391,142.481661044272,16391763.6753169,0.00696711848539644,0.400477104063074,179,1,0.00325671325330821
"180",142.550618089197,147.873085634566,142.454714081477,146.91666360341,18462667.2330708,0.037934283748314,0.438411387811388,180,1,0.00812286890708672
"181",147.337493037474,147.877041411187,144.656387130976,146.372260698166,25363665.4820514,0.00425374560663659,0.442665133418025,181,1,0.0114992082833458
"182",147.161310049795,150.382716817213,146.837944132211,149.254862149583,31561170.4246832,0.0127307360923439,0.455395869510368,182,1,0.0131797369569415
"183",149.411024988695,156.370338572396,147.572409366155,155.657931728514,32459604.8466443,0.0321724485537404,0.487568318064109,183,1,0.0188116664972863
"184",155.755251675831,157.406712532609,154.399777542977,155.687127223036,25563045.8080255,0.00377148961703629,0.491339807681145,184,1,0.0181725407236142
"185",155.781350945339,158.826414740872,154.496897862345,157.085513253857,28706823.0958471,0.0234091056453294,0.514748913326475,185,1,0.0152675051030173
"186",157.130531025911,159.652725513252,156.051000473855,156.738859023089,19448374.494435,-0.00708813355933504,0.507660779767139,186,0,0.012999129269823
"187",156.732805275989,157.640442528641,154.604177971869,157.26872418705,14589608.6332151,-0.000108308554145637,0.507552471212994,187,0,0.0104313203405251
"188",159.011649907219,160.422618742978,155.425379298664,157.065303813494,22443910.026141,0.00989925930046148,0.517451730513455,188,1,0.00597668248986929
"189",155.929975332079,158.155530917572,152.655934745854,152.930237058892,25067067.1880467,-0.0265615865539111,0.490890143959544,189,0,-8.99327443201787e-05
"190",153.201295410136,156.119636844635,151.412917436224,154.813551950308,19480099.3005011,0.00205168324454448,0.492941827204089,190,1,-0.00436141722447716
"191",155.228784360873,161.245115504088,154.752640969554,160.800635613102,17148730.5682111,0.0160023450013115,0.5089441722054,191,1,0.000256678487652154
"192",160.949186821742,161.465760837467,159.157743067344,160.419955423703,16106133.3373558,-0.0119287217560036,0.497015450449397,192,0,-0.00210740415271944
"193",160.499864079378,161.478911206539,157.556594441313,158.161606422131,13918967.85167,-0.00727732264069798,0.489738127808699,193,0,-0.00554272054095133
"194",158.094030957091,158.808123511911,152.548850616807,156.500813169469,14674034.0068859,0.00542406593549586,0.495162193744194,194,1,0.000854409956930057
"195",156.471857628322,161.68377469594,155.572487928718,158.419329261181,15216640.9525465,0.00822333355955364,0.503385527303748,195,1,0.00208874001993189
"196",158.956207617855,160.783309968875,157.838652790674,158.998695658691,13372880.1096611,-0.0033547256991834,0.500030801604565,196,0,-0.0017826741201671
